$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
0,3,1,1,-1,0,-1,3,-1,0,0,-1,0,1,1,1,3,2,0,0,2,2,2,-1,0,-1,0,1,1,2,2,-1,2,3,1,1,-1,1,2,2,0,2,0,-1,3,3,1,1,-1,2,96350.0,587,99507.0
2,2,1,-1,2,1,0,0,-1,2,2,2,0,0,0,1,1,1,3,1,1,3,2,2,1,1,3,3,1,3,0,1,3,2,0,1,0,2,-1,3,0,0,-1,3,2,2,2,3,1,3,96208.0,670,99436.0
1,0,0,1,-1,2,0,3,3,2,1,1,3,0,3,2,2,-1,1,1,2,0,2,1,3,-1,0,-1,2,2,0,2,0,-1,1,2,3,1,1,2,3,1,0,-1,0,1,2,0,-1,1,96324.0,632,99457.0
2,0,2,1,3,2,3,0,-1,0,2,1,2,2,3,0,0,1,2,0,1,2,0,3,1,0,2,-1,1,3,1,3,-1,1,1,-1,0,2,1,0,-1,0,1,2,-1,0,-1,1,1,0,96206.0,632,99459.0
-1,2,1,0,0,0,2,3,0,-1,1,-1,1,2,0,-1,0,0,-1,-1,1,1,2,-1,2,-1,1,0,3,1,0,3,-1,0,1,-1,2,0,2,0,2,1,1,2,-1,2,-1,1,1,-1,96880.0,545,99543.0
0,-1,2,1,0,0,1,-1,0,1,1,-1,3,2,-1,2,2,2,1,2,-1,0,2,2,0,0,2,3,1,3,3,2,3,0,1,1,3,1,0,-1,0,1,-1,2,1,0,1,1,2,1,96206.0,628,99458.0
1,1,1,2,-1,-1,2,-1,-1,1,3,-1,2,2,0,0,2,0,0,0,3,-1,-1,3,0,2,1,3,2,2,0,3,-1,2,2,1,1,1,0,0,0,2,-1,3,1,1,-1,0,0,-1,96522.0,566,99505.0
1,2,-1,3,1,2,0,1,0,1,2,0,2,0,2,1,3,1,0,1,-1,1,0,1,1,-1,0,0,-1,2,0,0,0,2,1,-1,3,1,-1,0,2,0,2,-1,2,2,1,-1,1,3,96092.0,623,99462.0
3,-1,0,0,0,1,1,0,3,1,-1,0,2,0,1,0,3,1,1,0,0,2,3,0,3,1,2,1,2,3,1,-1,2,-1,2,0,0,2,-1,0,1,3,2,-1,-1,1,2,-1,1,1,96227.0,615,99478.0
2,1,0,-1,2,0,0,0,-1,2,0,1,0,2,1,-1,2,2,3,1,2,1,-1,3,0,-1,1,0,1,1,3,2,1,-1,3,3,1,3,1,2,0,0,3,2,2,1,0,2,1,3,96141.0,647,99456.0
1,3,2,2,2,-1,-1,1,0,0,3,1,2,0,1,2,1,-1,-1,1,-1,2,3,2,0,0,0,0,1,0,3,3,1,0,2,1,1,2,3,2,1,1,1,-1,0,2,1,2,2,2,96070.0,631,99430.0
-1,3,2,1,2,0,1,-1,-1,-1,0,-1,1,1,1,2,0,0,-1,2,0,0,3,0,3,-1,2,2,0,2,1,3,0,3,0,-1,1,2,3,2,0,1,2,1,-1,0,2,1,2,3,96680.0,603,99503.0
1,3,1,-1,2,-1,1,-1,2,0,2,1,0,0,0,3,1,2,2,-1,2,3,3,1,0,1,1,-1,2,2,0,1,1,0,0,-1,-1,2,3,2,2,-1,3,1,0,-1,0,0,1,2,96546.0,599,99482.0
3,2,0,-1,1,2,3,0,-1,1,1,2,-1,3,0,2,3,2,3,0,3,1,0,1,1,0,2,3,1,-1,2,2,2,1,2,0,0,-1,3,3,0,-1,-1,0,1,3,-1,1,0,0,96372.0,613,99469.0
1,1,2,2,3,1,2,0,3,1,0,0,1,1,0,0,0,1,3,1,3,-1,2,0,-1,3,2,1,0,1,2,0,0,2,3,0,2,2,3,2,1,2,2,0,-1,3,0,-1,1,2,95835.0,675,99415.0
3,2,0,-1,1,0,-1,0,0,1,-1,2,-1,3,0,2,0,1,3,1,-1,3,1,2,2,0,-1,0,2,2,-1,-1,2,3,2,0,0,0,0,1,-1,1,3,0,2,1,2,3,1,2,96475.0,589,99502.0
0,3,-1,2,1,1,3,2,2,1,2,0,1,1,-1,3,3,0,0,1,3,-1,0,0,1,1,-1,0,2,2,3,2,2,0,3,2,2,3,1,2,1,2,0,3,0,0,0,3,0,3,95970.0,665,99411.0
0,2,0,-1,1,0,2,2,1,1,3,0,1,0,-1,0,3,0,0,2,2,1,1,-1,0,3,2,1,1,-1,2,2,-1,1,2,1,3,-1,2,3,0,0,0,0,1,1,-1,3,2,-1,96061.0,606,99461.0
2,0,0,2,2,-1,1,0,1,0,1,1,1,2,0,2,0,1,3,-1,3,0,2,2,2,1,2,3,-1,-1,-1,-1,2,0,0,3,1,1,0,0,0,-1,3,2,1,-1,1,-1,2,0,96312.0,602,99476.0
1,1,2,-1,2,3,0,0,1,1,0,3,2,3,-1,-1,1,0,-1,0,2,1,1,2,0,0,-1,3,1,2,1,3,1,0,2,3,-1,2,1,1,1,0,2,2,2,2,1,2,0,3,96329.0,641,99446.0
0,0,2,2,1,0,2,2,0,-1,0,0,3,-1,0,1,0,1,1,2,3,3,2,1,1,3,2,1,3,-1,-1,2,2,0,0,0,2,2,3,0,2,3,0,2,1,1,2,1,3,-1,96137.0,644,99437.0
0,-1,1,1,2,0,3,2,2,3,2,3,2,-1,0,1,0,1,1,1,0,3,3,1,1,2,0,-1,0,1,1,-1,1,0,3,0,0,0,3,2,3,-1,2,1,-1,2,3,3,2,0,96319.0,638,99448.0
-1,3,2,1,1,2,2,-1,0,1,0,-1,3,3,1,1,0,0,1,2,2,-1,0,2,2,1,0,2,1,-1,3,3,-1,3,1,2,0,2,1,2,1,-1,2,1,3,0,3,2,-1,-1,96616.0,597,99486.0
3,1,0,1,0,2,0,-1,2,2,1,0,2,0,2,-1,1,2,-1,1,1,0,2,-1,1,-1,-1,-1,0,0,0,0,-1,-1,1,3,0,3,-1,2,2,0,0,1,0,2,1,2,3,2,96320.0,580,99495.0
1,0,2,0,1,1,0,-1,0,0,2,3,1,1,-1,2,1,-1,2,0,0,-1,1,2,0,2,2,-1,1,-1,-1,0,3,3,0,1,3,2,0,2,-1,2,1,2,1,3,2,1,0,-1,96474.0,585,99490.0
3,1,1,-1,2,1,0,2,0,-1,-1,1,2,2,1,2,1,1,0,2,2,1,-1,3,2,1,1,-1,1,-1,2,0,-1,0,1,0,3,0,0,0,0,0,2,3,2,0,1,3,2,0,96318.0,617,99476.0
-1,3,1,1,3,0,1,3,1,3,0,1,-1,-1,0,0,3,0,1,2,1,2,-1,3,2,0,0,-1,2,3,-1,0,1,2,2,-1,0,0,3,0,3,1,0,1,1,1,0,2,3,1,96235.0,620,99456.0
2,-1,3,3,-1,0,2,0,-1,3,2,0,3,3,3,0,-1,3,0,-1,1,0,1,0,-1,1,2,2,0,-1,2,1,3,2,0,1,1,-1,-1,0,2,1,1,-1,1,1,0,2,3,-1,96656.0,563,99504.0
1,0,3,-1,0,-1,1,2,1,2,1,2,0,-1,1,0,2,2,1,3,2,3,1,2,0,0,1,1,-1,0,0,0,3,2,-1,1,2,0,0,2,3,0,1,0,2,-1,1,1,3,2,95938.0,636,99438.0
3,-1,0,0,0,2,2,-1,2,1,3,0,1,1,3,1,2,3,0,-1,0,2,1,-1,2,3,0,2,0,-1,0,1,3,1,1,-1,1,0,2,1,2,2,1,-1,0,2,0,0,0,2,96289.0,627,99459.0
-1,1,3,1,-1,2,0,-1,-1,-1,1,0,0,3,0,0,3,1,2,1,2,-1,0,2,-1,0,2,0,-1,3,0,3,1,2,2,1,0,-1,3,1,1,0,-1,-1,1,2,2,1,2,0,96565.0,577,99535.0
1,2,-1,1,2,-1,3,-1,1,0,0,-1,1,2,2,3,3,-1,3,0,2,0,1,0,-1,1,2,3,-1,0,3,3,0,1,2,1,2,3,1,0,0,-1,2,2,3,2,2,1,2,1,96612.0,626,99470.0
-1,-1,-1,0,2,0,0,-1,3,2,-1,1,1,0,2,1,3,2,3,0,3,-1,1,0,2,1,-1,2,3,2,2,2,1,2,0,3,2,-1,0,1,-1,3,0,1,1,2,1,0,2,-1,96712.0,575,99507.0
1,1,-1,0,2,2,3,0,-1,2,-1,2,1,2,1,0,2,1,-1,3,2,0,1,2,1,2,1,1,0,-1,3,0,0,3,2,1,0,-1,0,-1,2,3,0,-1,2,3,0,3,0,1,96069.0,610,99458.0
1,0,-1,1,0,0,2,2,0,-1,1,3,0,2,2,1,3,-1,2,1,0,3,-1,-1,0,-1,1,3,0,2,2,2,2,2,2,0,2,0,0,-1,1,3,2,1,1,0,0,1,1,1,96208.0,621,99459.0
2,3,-1,0,2,0,3,1,1,2,2,0,-1,2,2,2,-1,-1,1,3,-1,-1,2,3,0,2,2,0,1,0,-1,2,0,1,-1,-1,0,3,1,3,0,0,1,3,3,0,0,2,1,0,96223.0,594,99458.0
2,3,3,3,2,1,2,0,1,2,2,1,0,0,-1,1,0,0,1,2,0,2,3,2,3,3,1,2,-1,0,1,2,1,2,3,0,1,1,1,0,2,1,-1,0,1,3,2,0,3,0,96187.0,686,99415.0
1,-1,0,2,-1,-1,3,2,2,2,-1,3,0,0,0,1,-1,1,0,1,3,0,-1,2,-1,0,2,0,-1,1,3,3,0,0,-1,0,3,-1,3,2,1,0,3,3,3,2,1,2,-1,1,96596.0,570,99499.0
0,2,1,1,1,1,2,0,3,0,3,-1,2,-1,3,2,1,3,1,3,3,2,2,0,-1,0,0,0,2,2,2,0,1,3,1,1,1,2,2,-1,0,-1,3,2,3,3,1,3,1,-1,96269.0,642,99438.0
0,2,2,0,2,-1,-1,2,3,3,-1,0,1,1,3,1,0,0,2,2,0,2,2,-1,1,0,3,2,2,1,2,-1,2,1,1,-1,1,3,0,2,1,-1,0,1,0,0,0,0,2,-1,96326.0,601,99476.0
-1,2,0,0,2,1,3,0,0,1,1,0,2,2,3,3,-1,3,2,1,3,2,1,3,3,1,0,-1,0,3,1,0,-1,1,2,3,1,0,-1,2,-1,3,0,-1,-1,3,2,0,0,2,96574.0,606,99475.0
0,0,-1,2,-1,2,1,3,3,0,0,2,3,3,1,2,3,-1,2,2,-1,1,1,3,-1,2,3,2,1,0,0,1,3,-1,1,3,1,-1,1,0,1,1,-1,2,2,2,1,-1,0,-1,96519.0,591,99477.0
-1,3,0,2,3,0,-1,1,2,0,-1,2,2,-1,1,1,0,2,3,1,2,-1,1,3,2,0,2,1,1,3,0,-1,2,2,-1,3,0,1,3,3,1,1,2,1,0,2,2,0,2,0,96390.0,608,99467.0
1,1,0,1,1,1,3,2,0,1,3,0,2,1,0,0,0,3,0,-1,3,0,2,2,2,-1,-1,2,-1,0,3,2,-1,3,2,2,1,1,2,0,2,3,2,1,0,2,1,1,0,0,96079.0,655,99437.0
-1,-1,0,0,-1,2,-1,1,1,3,1,0,3,3,2,0,-1,-1,2,2,3,1,0,1,-1,2,0,-1,2,3,1,1,3,1,2,0,-1,-1,2,-1,2,2,3,2,1,1,1,3,2,0,96717.0,565,99509.0
0,2,-1,2,2,1,2,-1,2,2,2,3,0,0,-1,3,-1,-1,0,1,0,1,3,-1,0,0,1,0,3,-1,0,0,1,3,1,2,2,1,0,1,3,3,2,0,3,3,-1,1,0,-1,96571.0,586,99465.0
1,2,1,3,0,3,1,1,1,2,3,3,1,0,3,1,-1,1,1,1,1,0,2,3,1,3,-1,3,2,3,-1,-1,2,2,3,2,2,2,-1,0,3,-1,1,0,0,3,0,-1,0,0,96564.0,627,99449.0
3,1,3,1,0,0,1,2,0,3,-1,2,-1,1,1,3,0,1,1,1,0,2,0,-1,0,1,1,0,0,2,-1,2,2,2,1,2,3,2,3,2,1,0,2,3,2,2,0,0,1,0,96166.0,663,99421.0
2,2,-1,1,3,3,1,-1,-1,0,2,0,0,0,-1,2,3,2,-1,3,3,0,2,-1,2,2,1,3,0,1,1,0,1,0,1,3,2,0,0,3,1,2,3,3,2,1,1,0,1,3,96357.0,641,99432.0
0,1,3,2,2,0,-1,1,-1,-1,1,3,1,0,1,0,-1,2,0,-1,3,2,1,2,1,1,3,-1,2,0,1,2,-1,2,2,3,3,0,1,0,1,3,2,0,0,2,2,1,0,0,96263.0,619,99461.0
0,1,1,3,3,-1,-1,1,3,3,0,-1,0,3,-1,2,2,1,0,1,2,-1,2,3,1,3,1,1,2,-1,0,0,1,0,-1,3,1,0,3,2,2,1,0,1,2,2,-1,2,0,2,96385.0,600,99455.0
2,0,2,2,1,1,1,-1,2,0,1,1,3,0,0,1,0,-1,3,2,2,-1,0,1,2,1,2,1,2,3,-1,2,3,1,3,-1,3,3,2,2,3,2,0,1,1,3,1,-1,-1,3,96446.0,639,99454.0
3,3,0,-1,2,-1,0,1,1,1,2,0,-1,1,0,2,3,3,0,-1,0,3,1,0,0,0,1,-1,2,3,1,0,2,0,2,1,1,0,-1,1,0,1,-1,2,1,0,-1,2,1,2,96282.0,608,99473.0
1,3,0,0,1,0,3,0,3,0,3,2,0,0,3,3,2,0,0,3,2,1,1,2,2,1,-1,0,2,1,-1,0,1,2,2,1,1,1,2,1,2,-1,2,-1,-1,0,2,0,1,2,96054.0,655,99427.0
-1,1,2,0,1,3,1,2,2,1,3,2,2,3,2,3,0,0,1,3,0,1,3,1,3,0,2,0,1,0,3,0,3,0,2,0,3,2,3,-1,1,0,0,1,2,2,1,1,2,2,95933.0,697,99396.0
0,3,3,3,0,0,0,0,-1,1,1,3,3,-1,0,2,1,-1,0,1,2,0,-1,-1,1,3,2,2,-1,0,1,3,-1,3,-1,0,1,1,2,1,0,3,1,0,2,0,1,3,2,-1,96297.0,581,99472.0
1,2,1,0,3,0,0,1,3,1,2,0,2,0,0,0,2,2,2,3,2,2,1,3,3,3,1,0,1,3,3,-1,0,1,3,2,-1,1,2,-1,-1,-1,2,2,1,-1,2,0,1,0,96306.0,641,99448.0
-1,1,1,2,1,2,0,1,1,-1,1,0,1,0,1,-1,0,2,-1,2,0,2,3,-1,0,-1,-1,0,-1,2,1,2,3,0,2,0,3,3,0,1,1,2,3,2,-1,0,0,2,-1,2,96688.0,585,99515.0
2,-1,2,0,0,1,3,0,1,1,2,-1,3,0,-1,-1,-1,0,1,0,2,0,0,1,-1,0,-1,2,0,-1,1,1,2,-1,0,2,1,-1,3,2,0,3,2,2,-1,3,2,1,2,3,96584.0,572,99505.0
-1,2,-1,1,0,3,1,2,3,1,1,1,2,0,1,3,-1,2,0,2,-1,0,0,0,3,2,1,3,1,0,0,-1,0,-1,1,0,3,2,2,1,-1,1,2,3,0,0,1,2,-1,1,96246.0,620,99468.0
1,3,1,3,3,0,3,0,3,2,2,2,-1,1,1,-1,-1,1,3,0,2,0,0,2,3,-1,1,2,0,1,0,1,3,0,1,2,2,-1,-1,1,3,2,0,0,3,0,0,2,1,1,96343.0,636,99442.0
1,0,3,1,1,0,-1,1,-1,2,0,3,3,1,2,2,-1,2,3,2,0,3,2,2,0,3,0,2,0,3,0,1,-1,2,3,2,2,1,0,-1,-1,2,1,0,0,0,3,1,1,2,96156.0,638,99442.0
2,2,-1,1,0,-1,3,3,1,2,1,2,-1,1,0,3,-1,-1,0,3,2,0,2,0,0,2,0,2,3,2,3,0,1,3,2,3,0,2,-1,0,0,-1,1,2,0,3,1,2,1,0,96292.0,619,99439.0
2,-1,1,0,1,2,0,2,0,3,2,1,3,3,0,0,1,3,0,-1,1,-1,-1,3,2,2,0,-1,1,-1,-1,3,0,3,2,2,1,2,0,2,2,-1,3,0,-1,2,1,-1,3,3,96697.0,581,99486.0
3,1,2,-1,1,2,2,-1,0,0,1,3,-1,2,-1,2,0,1,0,-1,0,1,2,0,3,1,1,2,3,0,-1,2,3,-1,-1,0,3,-1,0,2,1,0,0,1,1,-1,3,0,3,1,96414.0,583,99482.0
2,2,2,1,1,-1,0,2,-1,3,2,0,-1,0,3,0,-1,2,1,1,0,2,0,2,-1,3,3,1,1,2,1,0,3,2,3,3,2,1,0,0,3,1,2,2,1,0,0,1,-1,-1,96400.0,623,99446.0
1,3,3,1,1,1,3,-1,-1,-1,2,2,0,2,0,0,2,1,0,2,2,3,2,2,0,3,-1,0,1,0,0,0,0,1,1,1,1,2,3,3,1,0,-1,0,2,2,0,0,3,1,96027.0,650,99449.0
2,-1,3,2,1,3,2,2,2,1,3,1,3,2,-1,2,2,3,-1,1,3,2,1,1,0,1,2,0,3,0,0,-1,1,3,1,-1,3,0,-1,2,-1,0,2,0,0,1,1,2,-1,0,96625.0,621,99480.0
-1,1,1,3,0,0,1,-1,0,-1,3,2,-1,2,-1,1,3,1,2,0,1,-1,0,3,2,3,1,-1,1,-1,-1,0,3,0,2,2,2,1,0,1,0,1,-1,0,2,3,3,1,-1,0,96875.0,562,99526.0
1,1,2,0,-1,1,3,2,3,0,-1,1,1,3,3,1,0,1,3,2,0,3,0,2,0,1,2,-1,-1,0,2,3,2,-1,0,-1,1,0,1,2,1,1,0,1,0,3,0,3,2,-1,96255.0,629,99468.0
0,1,0,0,3,3,0,1,2,0,1,-1,-1,1,1,1,2,0,-1,2,-1,-1,2,2,2,3,1,0,1,-1,1,2,1,2,3,3,2,-1,2,3,1,3,1,2,1,2,3,0,0,0,96138.0,620,99443.0
3,2,0,2,0,0,2,1,1,2,3,-1,2,3,0,-1,0,3,0,-1,3,1,2,3,0,0,3,3,0,1,2,3,0,2,-1,3,3,2,-1,0,0,0,3,-1,-1,2,-1,1,2,1,96592.0,614,99464.0
3,0,1,-1,2,3,0,0,3,1,1,2,2,3,1,0,2,2,-1,0,3,1,2,-1,-1,-1,2,3,2,3,0,-1,2,2,1,0,-1,3,3,1,1,-1,1,0,2,1,0,1,3,1,96630.0,620,99479.0
0,-1,1,-1,0,0,0,1,2,2,-1,-1,-1,2,3,-1,0,1,3,2,0,3,-1,0,3,-1,1,0,2,0,1,2,-1,0,3,1,-1,1,0,2,2,-1,2,3,2,2,1,0,1,1,96809.0,573,99522.0
2,1,0,2,2,3,1,1,2,1,0,-1,0,0,0,0,3,1,0,2,0,3,1,0,2,2,1,1,1,1,2,0,3,1,0,2,-1,2,-1,3,2,2,2,1,1,-1,0,2,-1,-1,96100.0,637,99446.0
3,0,2,-1,1,1,1,-1,1,2,3,2,-1,0,0,2,0,1,1,0,0,-1,1,3,2,2,-1,0,1,2,1,0,1,-1,0,1,-1,3,2,1,3,2,0,2,0,0,-1,3,1,1,96265.0,612,99471.0
1,2,2,-1,3,0,1,1,-1,0,0,-1,2,-1,0,-1,-1,2,0,0,1,0,0,3,-1,1,2,-1,-1,1,3,0,-1,1,-1,3,0,1,2,3,1,2,2,-1,-1,0,3,-1,2,2,96704.0,540,99539.0
1,0,1,3,1,1,3,2,2,0,0,1,0,2,2,2,3,-1,0,-1,0,2,1,3,2,0,0,1,3,1,0,1,2,0,1,1,2,-1,2,0,2,0,0,1,3,2,3,2,1,3,95866.0,681,99403.0
1,2,0,2,0,2,2,0,2,3,1,0,-1,1,1,2,-1,0,1,3,3,-1,2,1,0,1,0,2,0,-1,3,0,2,1,-1,3,-1,2,-1,1,0,0,2,2,3,0,-1,2,0,1,96124.0,595,99453.0
2,2,1,2,1,1,2,2,2,-1,2,-1,-1,-1,0,2,3,0,-1,3,2,0,0,-1,0,3,0,1,0,0,2,0,-1,1,-1,2,0,3,-1,0,1,3,2,1,0,3,1,2,3,2,96473.0,587,99472.0
-1,3,3,0,-1,-1,2,0,0,-1,2,-1,3,1,1,2,2,0,1,3,3,-1,1,-1,-1,0,3,1,2,-1,0,1,1,3,-1,0,2,2,2,1,3,0,2,0,1,1,0,-1,0,1,96670.0,566,99504.0
2,2,2,0,-1,1,0,1,3,1,3,0,1,-1,-1,0,1,1,2,0,0,2,-1,3,-1,0,2,0,2,0,2,0,2,3,1,-1,3,2,1,0,0,-1,1,1,-1,3,2,2,2,0,96258.0,611,99462.0
-1,1,2,1,3,1,3,-1,-1,3,0,3,2,1,-1,2,3,2,1,2,3,2,2,0,0,2,0,3,-1,0,-1,2,1,0,2,0,3,3,0,2,2,1,0,0,0,-1,1,2,-1,0,96445.0,617,99479.0
-1,0,2,0,1,3,0,3,1,3,1,2,2,3,3,2,1,0,2,0,0,2,0,0,3,1,-1,1,0,1,1,2,2,3,1,0,0,3,1,2,0,1,2,-1,-1,-1,2,0,1,2,96139.0,646,99433.0
0,0,3,1,1,1,0,3,3,1,1,0,3,2,1,1,-1,2,3,2,0,0,1,-1,2,2,3,3,0,2,2,2,2,0,1,2,1,2,0,0,1,1,-1,-1,2,3,3,2,0,0,96049.0,667,99415.0
-1,0,1,0,2,2,-1,-1,0,3,3,-1,1,0,3,2,1,0,2,0,2,3,2,1,-1,1,0,-1,-1,-1,3,3,1,1,1,1,2,3,2,0,2,2,1,-1,-1,3,2,-1,-1,2,97031.0,565,99532.0
3,3,0,1,1,2,2,2,-1,0,0,0,1,2,-1,2,1,-1,0,1,2,0,-1,3,1,-1,2,1,3,0,1,2,0,3,1,2,3,-1,-1,1,0,2,1,0,-1,0,1,3,1,1,96256.0,597,99472.0
0,0,1,0,1,2,0,2,-1,-1,2,2,1,-1,2,2,2,3,-1,0,0,-1,1,0,1,1,0,2,2,1,0,-1,2,2,-1,0,-1,2,0,0,1,-1,3,1,3,1,1,3,0,1,96381.0,589,99480.0
2,1,2,1,0,0,3,2,-1,2,3,2,1,3,1,2,0,0,1,0,-1,0,2,3,1,0,3,2,0,-1,-1,0,1,1,1,-1,3,2,1,0,0,1,1,3,2,3,2,1,0,3,96045.0,654,99429.0
2,0,0,1,-1,-1,3,1,-1,3,3,-1,1,0,3,2,0,2,1,-1,1,2,3,0,1,2,2,1,0,1,0,-1,0,3,1,2,0,0,0,2,0,1,0,1,2,-1,3,0,1,1,96215.0,627,99459.0
3,2,0,1,0,2,0,1,1,2,2,2,3,2,-1,3,1,-1,0,3,-1,1,1,0,0,1,1,3,-1,-1,1,1,2,1,1,0,0,2,2,2,0,0,3,0,-1,2,1,-1,1,3,96320.0,620,99449.0
0,0,-1,-1,2,0,-1,2,3,3,0,1,-1,3,1,0,2,1,0,2,0,3,-1,1,2,2,0,-1,2,3,-1,1,1,3,2,1,3,1,1,2,-1,2,2,1,2,0,1,1,-1,0,96446.0,604,99487.0
2,-1,0,2,1,-1,2,-1,-1,0,0,2,1,3,-1,0,0,-1,1,1,-1,2,2,3,2,1,-1,1,1,-1,1,1,0,2,2,2,0,-1,2,-1,3,-1,1,1,1,1,-1,2,2,2,96528.0,526,99512.0
1,0,2,0,1,0,-1,-1,-1,2,2,0,3,3,2,1,1,0,-1,1,2,0,-1,2,0,3,3,1,2,2,3,0,1,3,1,0,0,0,3,-1,-1,0,2,0,2,-1,0,1,1,3,96152.0,605,99468.0
-1,1,1,2,1,2,1,2,3,3,-1,0,3,0,0,-1,1,2,-1,0,1,2,0,0,0,2,1,0,2,3,1,1,-1,2,2,1,3,0,0,0,0,0,2,1,1,3,1,2,-1,3,96288.0,645,99450.0
3,-1,0,1,3,1,1,1,1,1,3,0,0,-1,-1,1,0,3,0,1,-1,-1,-1,0,-1,0,1,2,2,1,3,3,3,3,2,1,0,2,3,1,3,-1,0,-1,3,0,1,3,3,2,96513.0,591,99469.0
1,1,3,2,0,1,1,-1,2,1,2,2,0,3,0,2,0,-1,3,0,2,-1,2,3,0,3,1,0,0,1,-1,3,1,1,2,2,1,2,3,0,-1,1,2,0,2,0,2,2,0,1,96192.0,656,99442.0
0,-1,2,1,1,1,3,2,1,-1,1,0,1,-1,3,1,3,2,0,0,2,1,-1,-1,1,0,0,1,3,0,2,1,2,1,3,0,0,0,2,3,2,1,1,0,2,-1,3,2,2,-1,96093.0,610,99458.0
0,2,2,0,0,2,-1,3,1,2,-1,3,2,2,1,1,0,0,2,2,1,3,0,0,3,1,1,-1,0,-1,1,2,3,2,0,2,-1,0,0,1,2,1,2,3,1,3,0,0,1,2,96235.0,639,99441.0
-1,1,0,2,0,1,-1,2,1,-1,1,0,3,2,-1,1,2,2,0,-1,0,1,0,3,3,1,3,2,2,-1,1,0,-1,1,3,1,0,-1,1,0,3,2,1,0,0,2,0,2,2,2,96418.0,600,99477.0
0,0,1,2,1,-1,1,1,2,-1,3,1,3,2,0,-1,2,3,1,0,2,0,1,0,2,0,3,2,1,0,3,3,2,0,0,2,1,1,0,3,2,2,3,-1,2,0,2,-1,1,1,96192.0,661,99429.0
0,-1,-1,0,0,0,0,0,-1,2,1,0,0,-1,0,1,1,3,2,3,-1,3,-1,-1,-1,2,2,1,3,1,3,2,1,0,2,2,1,0,-1,2,1,3,3,0,0,-1,0,-1,3,1,96281.0,563,99487.0
1,2,0,-1,-1,2,2,2,1,-1,1,0,0,1,2,2,1,2,0,-1,1,1,1,-1,3,1,0,3,2,0,1,2,3,0,2,2,3,0,0,0,2,-1,0,0,2,3,1,1,3,3,96409.0,644,99454.0
1,0,-1,0,0,3,3,2,-1,3,-1,0,2,0,2,3,-1,1,1,-1,3,1,0,0,2,1,0,0,3,2,0,-1,3,2,1,2,3,0,1,2,2,1,1,2,2,1,3,2,1,0,96238.0,639,99447.0
-1,2,0,-1,1,2,2,-1,3,0,2,0,3,3,3,2,3,3,1,2,-1,1,0,0,1,2,2,3,1,1,3,0,1,0,2,3,2,1,1,2,0,2,0,-1,3,3,2,1,1,3,96332.0,656,99439.0
0,0,2,0,2,-1,2,0,2,1,-1,3,-1,2,3,1,3,2,1,2,2,1,2,-1,1,0,2,1,3,-1,1,0,0,1,0,1,1,3,0,0,1,2,1,0,0,0,1,2,1,3,95955.0,638,99429.0
1,0,2,1,-1,-1,3,-1,0,1,-1,3,-1,3,1,2,2,2,2,0,1,2,0,-1,2,1,2,0,3,1,-1,1,-1,0,0,2,0,2,2,1,0,2,1,0,2,1,0,-1,-1,0,96410.0,586,99482.0
0,0,-1,0,0,1,2,0,-1,3,0,2,3,1,2,0,-1,2,2,2,1,2,0,-1,3,2,3,2,1,-1,1,3,-1,0,0,1,2,2,0,3,-1,-1,3,1,1,1,0,0,3,-1,96492.0,592,99469.0
3,2,0,2,2,2,0,-1,-1,1,3,3,-1,0,0,2,2,2,1,2,1,3,-1,1,-1,2,1,3,2,1,0,-1,-1,-1,1,1,2,3,-1,0,0,-1,0,-1,3,1,3,1,2,2,96852.0,572,99510.0
2,-1,0,-1,1,2,-1,0,3,0,1,3,3,2,0,1,3,0,0,2,1,2,0,1,1,2,-1,-1,0,3,1,2,0,0,-1,2,1,1,2,3,3,2,3,2,-1,1,0,1,2,-1,96414.0,599,99473.0
2,1,-1,2,-1,3,3,0,-1,2,1,-1,2,-1,-1,0,1,1,1,2,1,-1,1,0,2,2,0,1,2,-1,3,-1,1,2,0,2,-1,3,1,-1,-1,2,0,2,0,3,-1,2,1,0,96768.0,540,99531.0
3,-1,-1,1,-1,2,1,2,2,2,1,1,0,0,1,-1,2,-1,3,1,0,2,-1,0,3,0,2,1,0,1,-1,0,1,2,2,1,2,3,2,1,0,3,2,1,-1,0,3,3,0,3,96495.0,619,99470.0
3,2,-1,1,0,2,1,2,2,0,3,1,2,0,1,0,2,2,0,2,0,-1,3,1,0,2,1,-1,2,2,0,-1,1,1,0,3,0,0,0,2,1,-1,1,1,2,3,0,1,1,3,96109.0,659,99431.0
2,1,0,1,1,0,1,3,2,-1,-1,0,3,2,1,-1,2,0,2,-1,2,0,3,-1,1,2,2,0,1,1,1,3,0,-1,1,3,0,3,-1,3,1,0,0,2,2,2,0,-1,3,0,96284.0,611,99479.0
3,2,0,1,0,3,-1,-1,1,3,-1,2,-1,3,1,2,0,0,2,1,3,0,2,3,2,0,2,1,1,0,0,3,-1,1,2,1,-1,1,3,3,3,2,2,2,1,3,2,1,2,1,96534.0,630,99450.0
