$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
2,2,-1,-1,0,-1,-1,-1,1,1,1,2,3,2,3,0,2,-1,3,2,2,0,2,3,-1,3,-1,3,2,1,0,3,3,1,0,1,1,3,1,0,1,0,0,3,1,0,2,0,0,1,95565.0,575,99469.0
-1,2,0,2,-1,-1,1,0,3,0,3,1,1,1,-1,1,3,1,3,2,3,2,-1,2,1,3,-1,1,2,2,2,-1,2,-1,3,1,-1,3,0,0,3,1,-1,1,0,-1,0,0,-1,1,95785.0,525,99503.0
2,-1,3,1,1,1,3,-1,0,3,0,2,-1,2,-1,-1,-1,3,-1,0,1,3,1,3,-1,-1,2,-1,1,3,0,0,-1,-1,2,1,2,2,1,-1,-1,-1,2,2,3,0,1,0,-1,2,96640.0,474,99585.0
2,-1,2,-1,0,2,2,2,0,1,0,-1,1,1,1,3,2,0,3,0,1,3,0,3,3,-1,1,-1,-1,-1,2,0,0,1,0,1,3,-1,-1,1,3,2,2,0,-1,0,3,-1,3,3,95908.0,541,99505.0
2,2,0,3,1,0,0,0,2,-1,1,-1,0,2,1,0,0,3,0,0,2,3,2,1,0,-1,1,2,3,2,1,1,-1,3,1,-1,0,1,3,3,3,-1,-1,2,3,-1,1,3,2,0,95204.0,587,99451.0
1,0,0,0,1,1,0,1,1,0,3,0,3,2,1,-1,0,-1,2,3,-1,1,-1,2,-1,1,3,3,1,2,0,-1,-1,2,1,2,2,0,2,3,3,2,2,1,2,2,-1,-1,-1,0,95612.0,544,99504.0
1,1,2,3,-1,3,-1,2,-1,1,2,2,-1,1,1,0,0,-1,-1,-1,3,3,0,1,2,0,0,0,-1,2,0,2,2,2,2,1,-1,1,1,-1,0,0,-1,2,3,0,3,0,1,-1,95765.0,536,99520.0
2,0,1,3,2,1,3,2,3,0,0,-1,3,1,-1,-1,-1,2,1,1,0,2,1,2,0,3,-1,-1,3,1,-1,1,0,0,-1,3,1,0,2,1,0,2,2,3,2,0,1,3,-1,0,95460.0,568,99470.0
2,-1,2,0,-1,2,0,3,0,3,0,0,1,-1,0,-1,3,1,0,2,-1,2,3,1,0,1,-1,2,3,2,-1,1,1,1,3,3,3,3,3,0,3,2,1,2,0,2,-1,2,1,-1,95602.0,566,99467.0
-1,0,1,0,3,2,2,3,-1,2,0,3,3,3,0,2,3,3,1,0,2,3,1,-1,0,-1,1,0,0,0,0,1,1,2,1,1,1,-1,2,3,2,1,0,3,-1,3,1,2,2,-1,95350.0,600,99441.0
0,-1,0,0,0,2,3,-1,3,2,0,3,-1,3,1,3,1,3,0,-1,0,2,0,-1,3,-1,1,-1,-1,1,2,2,-1,3,-1,-1,3,-1,2,0,1,3,2,-1,2,-1,-1,1,0,1,96235.0,485,99556.0
0,-1,1,-1,0,-1,0,0,0,2,2,2,0,3,0,1,1,2,1,3,1,1,-1,-1,0,1,3,2,3,3,1,1,3,-1,2,0,2,1,2,1,0,-1,-1,3,-1,0,-1,3,3,2,95524.0,544,99491.0
2,2,2,0,-1,-1,3,0,0,0,1,3,3,1,1,-1,1,0,0,3,1,-1,1,3,2,2,-1,3,0,1,3,2,3,0,3,2,0,3,3,-1,2,2,1,2,1,0,2,0,1,-1,95299.0,599,99435.0
3,2,0,1,0,1,2,-1,1,0,1,0,3,-1,-1,2,1,-1,1,0,1,1,-1,1,-1,1,-1,0,-1,2,2,2,0,0,1,1,2,-1,3,-1,0,-1,-1,3,2,0,2,-1,0,2,95708.0,505,99533.0
3,0,3,1,3,0,3,-1,2,2,2,1,-1,0,-1,2,3,2,2,3,0,3,-1,0,3,0,-1,0,-1,-1,1,1,1,1,-1,1,0,3,0,0,1,-1,-1,2,1,1,2,2,1,2,95618.0,555,99483.0
0,1,1,-1,3,3,3,2,3,1,0,1,2,1,0,1,-1,-1,1,0,2,2,-1,1,3,3,3,3,0,2,0,3,-1,2,-1,1,1,3,0,1,0,2,2,3,-1,0,-1,0,2,2,95391.0,571,99464.0
0,3,1,3,3,-1,2,0,-1,0,-1,2,-1,1,0,2,-1,1,-1,-1,0,3,2,1,3,1,2,0,0,-1,3,2,2,3,-1,-1,0,1,0,3,0,1,0,3,1,1,-1,2,2,-1,95775.0,544,99508.0
-1,-1,2,3,1,1,3,2,1,2,1,3,1,0,2,0,0,2,3,2,1,2,2,-1,-1,3,0,1,-1,3,2,3,-1,2,0,3,1,0,0,0,0,1,1,0,-1,2,3,-1,0,3,95522.0,566,99462.0
0,2,-1,1,2,0,0,0,1,2,3,2,3,1,2,1,1,-1,2,0,1,3,1,-1,3,-1,-1,3,2,2,-1,0,-1,-1,0,2,2,1,3,1,-1,1,1,2,0,0,-1,3,3,0,95864.0,540,99508.0
1,3,0,0,0,2,3,1,2,2,2,2,2,3,1,-1,1,-1,-1,3,0,0,-1,1,2,1,-1,2,0,-1,-1,0,-1,3,1,3,-1,1,0,1,0,0,1,-1,-1,2,0,2,2,3,95676.0,537,99507.0
3,2,3,1,3,0,-1,1,2,2,0,1,1,2,-1,1,-1,-1,2,1,2,0,1,1,0,0,0,2,0,-1,-1,-1,1,0,-1,0,3,3,0,3,3,-1,0,3,3,2,-1,-1,3,1,95867.0,529,99504.0
-1,2,-1,3,2,0,1,1,0,-1,0,0,0,2,-1,1,1,1,2,0,1,2,3,-1,0,3,0,-1,3,3,-1,-1,2,-1,3,0,3,0,-1,-1,2,0,2,2,3,-1,-1,1,2,1,95950.0,502,99529.0
-1,-1,2,3,1,3,1,0,1,-1,1,2,-1,2,-1,1,3,2,0,-1,2,1,1,0,1,0,2,1,0,3,3,0,3,-1,2,3,0,1,2,-1,0,0,2,-1,1,0,-1,3,1,0,95589.0,540,99500.0
-1,3,1,0,2,0,2,-1,0,1,0,3,1,3,-1,2,0,0,3,1,-1,0,-1,1,1,-1,-1,-1,-1,2,-1,-1,-1,1,3,-1,2,2,1,1,-1,2,0,3,3,-1,1,3,3,1,96204.0,477,99549.0
-1,2,1,1,3,-1,-1,0,0,0,3,-1,2,0,2,1,-1,0,1,3,-1,1,1,-1,1,-1,2,1,-1,2,-1,2,2,2,0,1,0,2,2,3,3,1,-1,-1,0,3,3,0,-1,0,95843.0,498,99525.0
0,1,1,0,2,2,-1,2,3,0,0,2,2,1,1,0,2,-1,0,0,-1,1,3,3,-1,3,0,3,1,3,-1,1,-1,-1,3,2,1,2,-1,3,2,1,3,2,-1,1,0,0,1,-1,95658.0,556,99479.0
2,3,1,2,3,0,2,-1,-1,-1,1,2,-1,0,-1,1,1,1,0,1,-1,1,1,2,1,0,2,2,3,3,3,0,0,0,1,-1,3,3,0,3,3,1,0,-1,-1,0,1,0,2,3,95613.0,575,99476.0
2,-1,3,3,3,-1,-1,1,1,2,3,2,0,3,0,2,1,0,0,1,3,1,1,1,0,-1,2,0,-1,0,3,0,2,0,1,3,3,-1,1,-1,0,-1,1,2,2,0,3,1,2,2,95267.0,571,99457.0
-1,-1,1,3,-1,0,1,-1,-1,3,1,-1,3,1,1,2,3,2,1,0,3,0,0,-1,2,3,2,-1,2,1,0,0,-1,3,3,-1,1,2,3,0,1,0,0,2,-1,0,2,3,2,1,95833.0,540,99493.0
1,2,3,1,2,-1,-1,0,1,-1,1,-1,2,-1,2,-1,3,0,3,2,3,-1,3,1,2,-1,0,0,0,2,3,2,3,2,2,1,3,0,0,1,0,3,0,-1,2,-1,0,1,1,1,95485.0,559,99470.0
3,0,1,2,0,0,-1,2,2,-1,0,2,-1,0,1,3,1,0,2,0,2,2,-1,3,-1,3,2,1,2,0,-1,1,3,1,1,3,-1,1,0,2,-1,-1,1,1,3,-1,0,0,1,3,95472.0,558,99486.0
3,-1,0,1,-1,-1,1,-1,-1,0,2,2,1,1,3,1,0,-1,3,-1,3,1,0,0,0,0,1,3,2,2,2,-1,2,2,-1,2,1,0,0,-1,1,0,3,3,2,2,3,3,2,1,95689.0,557,99493.0
1,2,2,0,0,3,-1,0,-1,-1,1,2,1,0,3,-1,3,-1,3,3,3,1,0,2,2,-1,1,3,-1,2,2,2,3,2,-1,-1,-1,3,1,1,1,-1,1,1,2,3,3,0,0,2,95850.0,546,99481.0
-1,3,-1,0,1,2,3,2,1,0,3,1,-1,0,-1,0,2,3,1,1,0,2,1,-1,0,3,-1,3,-1,1,0,2,-1,3,-1,1,2,1,2,3,1,2,2,2,0,2,0,0,3,3,95648.0,555,99474.0
-1,1,3,2,-1,3,0,-1,3,2,-1,0,-1,0,0,3,1,1,-1,2,2,1,-1,2,2,-1,2,0,1,1,3,1,2,-1,3,0,0,1,0,3,2,2,1,0,2,-1,1,3,0,3,95640.0,566,99482.0
1,0,1,3,0,-1,1,-1,2,0,2,0,1,3,-1,3,-1,1,2,1,1,-1,0,-1,1,3,-1,2,-1,2,3,0,2,2,0,3,-1,-1,0,-1,3,0,0,2,2,2,-1,1,2,2,95815.0,514,99512.0
-1,-1,1,3,1,-1,2,-1,1,0,3,0,0,-1,-1,3,3,0,-1,3,3,1,1,-1,2,0,0,2,-1,0,1,2,3,-1,1,2,2,2,-1,1,2,0,1,0,2,-1,1,2,2,0,95829.0,523,99508.0
1,0,0,-1,1,3,3,3,3,1,-1,2,3,3,3,1,-1,-1,2,1,2,-1,2,2,0,1,-1,1,2,3,1,3,0,2,0,-1,2,0,0,0,0,1,0,-1,2,1,-1,1,3,0,95363.0,566,99471.0
3,-1,0,-1,3,3,1,1,0,0,3,-1,-1,-1,1,0,3,2,3,1,2,2,0,3,3,2,-1,1,1,1,2,-1,2,0,-1,2,3,-1,2,1,3,1,1,3,0,1,-1,0,2,-1,95909.0,538,99499.0
0,2,0,2,2,3,0,3,2,-1,1,-1,2,3,-1,1,-1,1,-1,-1,0,2,1,2,3,3,0,0,-1,1,0,-1,-1,0,-1,1,0,3,-1,3,1,2,0,1,-1,2,3,3,1,-1,95897.0,516,99525.0
3,-1,-1,1,3,2,0,-1,2,2,2,0,1,-1,3,2,0,2,2,1,-1,2,1,2,-1,3,2,3,-1,1,1,0,-1,-1,3,0,1,-1,1,0,0,1,-1,1,-1,0,-1,3,-1,1,96161.0,497,99548.0
2,-1,2,2,3,-1,3,1,1,0,3,0,3,-1,-1,2,2,3,3,2,-1,3,0,3,1,1,-1,1,-1,-1,1,2,3,2,0,0,0,2,-1,1,2,3,2,0,1,0,0,1,-1,0,95734.0,549,99482.0
-1,1,0,0,0,-1,-1,1,1,-1,2,1,0,3,2,-1,3,-1,1,2,1,1,0,2,3,3,0,-1,2,0,3,-1,-1,0,1,1,-1,1,2,2,-1,3,0,2,-1,1,1,-1,3,0,95713.0,500,99521.0
2,0,0,-1,1,1,1,2,3,3,2,0,3,3,-1,0,1,-1,0,2,1,-1,2,2,0,1,3,2,0,-1,3,2,3,-1,2,-1,1,0,0,1,1,1,3,1,2,0,0,2,-1,3,95405.0,587,99472.0
-1,0,-1,0,3,-1,1,-1,3,2,0,2,1,1,1,0,-1,0,1,-1,1,3,3,0,1,2,1,2,0,2,-1,2,3,1,-1,0,0,3,0,2,3,2,3,2,1,3,1,-1,2,0,95540.0,565,99482.0
-1,2,2,-1,1,3,-1,2,-1,0,3,-1,-1,0,3,0,1,0,3,-1,1,2,1,2,0,3,0,1,1,2,2,-1,-1,-1,0,-1,2,2,1,2,0,1,3,0,-1,3,3,1,-1,3,96048.0,511,99524.0
0,1,-1,-1,1,1,-1,3,1,3,2,2,3,-1,-1,1,3,3,2,0,2,0,-1,1,1,1,0,2,3,2,-1,3,-1,3,2,0,0,-1,0,2,1,2,-1,2,2,1,0,0,3,2,95967.0,543,99503.0
0,0,0,3,2,3,1,0,2,1,-1,1,2,1,3,0,-1,2,-1,2,-1,1,-1,3,-1,3,-1,2,1,3,1,0,1,3,0,3,2,3,2,2,2,2,0,-1,1,1,0,-1,2,3,95734.0,572,99483.0
1,0,2,0,1,0,3,3,-1,0,2,2,0,1,1,2,2,3,2,0,3,2,-1,0,1,-1,1,3,-1,1,2,1,2,-1,0,2,-1,2,-1,3,-1,1,0,3,-1,1,-1,1,0,3,95597.0,560,99486.0
3,0,1,2,0,1,3,0,1,2,-1,2,-1,-1,-1,0,1,3,0,0,3,-1,3,2,3,1,-1,1,-1,0,1,1,3,2,3,0,3,1,3,-1,2,1,2,0,0,2,2,2,0,1,95285.0,583,99449.0
1,1,-1,3,2,2,2,2,0,3,3,0,2,0,-1,2,1,0,2,1,1,-1,0,3,0,-1,3,2,1,3,-1,-1,2,-1,1,3,-1,-1,1,-1,0,0,2,1,-1,3,0,0,0,2,95729.0,548,99511.0
0,2,1,2,2,2,2,3,0,2,1,2,0,0,-1,1,1,3,1,1,0,0,3,0,1,0,3,0,0,3,2,3,1,3,0,-1,1,0,-1,3,3,1,3,1,1,-1,-1,-1,-1,2,95279.0,593,99452.0
0,-1,-1,-1,1,0,2,1,-1,0,-1,2,-1,2,1,2,0,0,3,3,-1,0,2,-1,3,1,0,2,1,3,1,3,3,3,0,0,2,-1,0,2,-1,1,3,2,1,2,-1,3,1,1,96229.0,541,99524.0
0,3,3,1,2,-1,-1,2,1,0,1,-1,2,0,0,2,2,1,3,0,0,1,0,3,3,0,-1,-1,1,2,1,3,-1,2,1,3,1,1,2,2,-1,3,2,3,2,1,0,-1,-1,1,95648.0,555,99476.0
1,2,2,0,3,0,1,-1,0,-1,1,2,0,2,-1,0,3,2,0,2,1,3,0,2,2,0,3,-1,3,1,-1,1,1,3,2,2,-1,-1,1,1,0,3,2,-1,0,2,3,-1,-1,1,95681.0,551,99498.0
-1,-1,-1,1,1,2,0,0,2,-1,3,-1,1,1,2,1,0,-1,0,0,-1,1,2,2,2,1,-1,3,3,1,-1,-1,2,0,0,-1,-1,2,-1,0,3,1,0,1,2,-1,3,3,0,2,95888.0,495,99539.0
2,0,3,-1,2,-1,3,3,0,-1,2,2,-1,3,3,1,0,0,0,3,2,1,0,2,0,-1,-1,1,3,1,0,-1,-1,1,1,-1,3,1,1,-1,1,3,-1,3,1,-1,1,3,-1,0,95844.0,500,99522.0
0,3,0,2,1,3,3,-1,0,3,-1,-1,1,3,2,0,0,0,1,2,0,2,3,1,1,0,1,1,1,3,0,3,1,3,-1,2,2,-1,0,2,1,2,3,-1,1,0,2,2,2,-1,95314.0,609,99442.0
0,0,3,3,-1,1,3,1,1,3,0,2,2,2,0,2,-1,3,1,-1,0,2,0,0,1,-1,-1,2,2,-1,1,0,1,3,0,1,0,2,-1,-1,-1,3,-1,2,1,1,2,2,3,0,95579.0,562,99499.0
-1,2,2,0,2,0,3,1,1,2,2,1,3,1,0,3,-1,-1,-1,0,1,0,-1,0,1,1,3,3,-1,-1,-1,0,-1,2,0,0,0,0,2,-1,2,0,3,1,3,2,1,2,1,1,95489.0,537,99498.0
1,1,1,1,-1,0,0,3,2,-1,0,2,2,2,-1,0,-1,3,1,3,3,3,-1,-1,0,0,0,3,2,3,2,0,3,2,2,0,1,1,1,3,0,-1,-1,2,-1,1,-1,2,-1,1,95852.0,531,99505.0
1,2,2,2,1,0,0,-1,1,3,1,1,2,2,0,3,-1,-1,0,0,2,3,2,0,3,1,3,0,-1,2,-1,1,3,2,-1,1,0,1,1,0,3,-1,-1,1,2,1,2,3,3,0,95350.0,583,99457.0
3,-1,0,-1,2,1,-1,-1,-1,2,0,1,-1,-1,1,0,-1,0,3,2,-1,3,-1,3,-1,3,2,1,-1,1,3,-1,1,2,0,1,2,2,1,3,1,-1,1,3,0,2,2,0,3,0,96108.0,499,99539.0
0,3,2,1,0,-1,1,0,2,0,-1,3,0,0,-1,-1,1,1,0,1,1,2,-1,2,3,2,3,2,2,1,-1,-1,-1,3,2,3,-1,3,2,-1,0,-1,-1,2,-1,2,1,1,1,2,95886.0,509,99516.0
1,2,-1,1,-1,0,2,-1,3,2,3,1,0,2,3,2,0,-1,2,0,2,3,0,1,1,-1,3,1,1,-1,0,1,3,0,0,1,-1,3,3,2,0,3,0,-1,-1,2,3,0,1,2,95516.0,581,99487.0
0,2,3,1,1,3,-1,1,3,2,2,1,-1,3,2,0,0,1,-1,2,-1,2,0,-1,0,3,3,1,-1,-1,2,3,1,1,0,-1,-1,3,0,-1,1,3,0,1,2,0,3,-1,2,1,95982.0,539,99515.0
0,0,0,-1,2,-1,1,2,2,3,0,3,1,2,-1,0,-1,3,3,-1,1,0,-1,-1,1,0,2,1,0,1,-1,3,-1,1,0,1,1,-1,2,-1,1,2,1,3,0,3,-1,3,3,-1,96065.0,492,99544.0
1,1,3,1,0,0,2,-1,1,2,2,3,-1,2,2,3,0,-1,-1,-1,1,1,-1,3,3,-1,-1,2,3,2,2,-1,2,3,0,-1,-1,-1,0,-1,3,-1,0,0,2,1,3,3,1,1,96515.0,507,99558.0
0,2,1,0,1,3,2,1,2,2,-1,-1,-1,-1,-1,1,0,2,-1,1,3,3,1,1,2,0,-1,2,-1,3,3,1,2,3,-1,2,-1,0,0,3,3,0,2,1,0,1,-1,0,1,0,95663.0,547,99489.0
2,2,-1,0,3,2,1,-1,3,2,2,3,0,0,3,-1,3,0,1,0,2,1,2,2,0,1,3,3,-1,3,-1,2,-1,-1,1,-1,0,3,0,1,3,1,1,-1,0,1,0,3,-1,2,95855.0,550,99498.0
0,-1,1,-1,1,2,1,3,1,-1,-1,-1,2,1,0,1,0,2,2,-1,3,3,-1,2,2,0,3,2,3,0,3,-1,3,-1,0,3,0,2,2,1,0,1,1,0,0,2,1,-1,-1,0,95686.0,533,99518.0
1,1,-1,-1,3,3,-1,0,1,0,2,0,2,-1,1,2,0,2,-1,1,1,-1,2,1,0,3,0,-1,2,2,-1,0,3,-1,0,2,0,-1,1,3,1,2,3,2,0,3,2,-1,1,3,95908.0,547,99512.0
0,0,3,3,3,-1,3,2,0,-1,-1,3,0,0,2,2,1,-1,1,0,-1,2,2,-1,-1,-1,0,2,0,3,1,3,1,1,1,2,1,1,-1,1,-1,2,2,2,-1,-1,1,2,-1,0,95905.0,520,99522.0
0,-1,3,0,2,2,-1,2,0,-1,0,1,2,2,3,2,0,0,1,1,0,2,0,0,3,1,2,1,1,2,-1,3,3,1,1,-1,0,-1,1,2,1,1,0,3,2,-1,1,-1,3,-1,95423.0,558,99474.0
-1,-1,-1,2,2,-1,1,1,-1,-1,0,2,2,2,3,-1,2,0,1,3,3,1,3,0,1,1,3,2,1,2,3,-1,2,1,0,0,3,3,0,0,1,0,2,2,3,1,3,1,0,-1,95660.0,563,99473.0
2,-1,1,-1,-1,1,0,1,1,1,1,1,-1,-1,-1,2,0,2,2,0,3,0,3,-1,0,0,-1,1,2,2,0,3,0,-1,1,2,2,1,0,2,3,1,1,0,3,3,3,-1,2,2,95712.0,546,99498.0
0,1,3,0,2,1,-1,3,0,3,2,-1,1,-1,2,1,0,-1,0,0,2,-1,-1,2,0,-1,3,0,3,2,3,0,0,2,1,-1,1,-1,2,3,2,3,0,2,2,3,1,1,1,1,95505.0,573,99478.0
3,0,2,3,1,2,-1,2,0,1,-1,-1,0,3,-1,1,2,1,3,0,2,-1,1,3,1,3,3,0,3,0,0,2,2,0,3,0,1,1,2,-1,0,-1,-1,2,1,-1,2,3,1,1,95387.0,575,99459.0
0,2,3,0,0,2,-1,2,3,3,1,1,2,1,1,2,-1,3,2,0,0,3,-1,3,0,2,1,-1,2,1,3,-1,1,3,0,-1,-1,3,0,1,1,0,-1,1,2,-1,-1,3,0,0,95757.0,557,99485.0
-1,2,0,2,1,1,-1,0,1,2,0,0,0,1,-1,-1,3,-1,2,-1,2,-1,1,3,2,1,-1,0,-1,0,1,0,2,-1,0,-1,-1,1,0,-1,0,1,2,-1,-1,1,2,1,2,0,95655.0,481,99543.0
0,0,2,0,1,1,3,-1,1,-1,3,0,3,3,1,3,2,-1,0,-1,1,2,0,3,3,2,2,-1,-1,-1,-1,3,0,0,0,2,0,1,-1,1,1,2,3,2,1,2,-1,2,1,-1,95721.0,540,99501.0
-1,2,1,2,1,0,-1,2,2,3,2,0,3,-1,1,-1,1,0,0,1,1,2,3,3,3,0,0,3,0,3,-1,1,1,0,0,2,1,2,-1,1,-1,2,0,2,3,0,-1,3,1,2,95485.0,575,99456.0
1,0,0,2,-1,-1,0,1,3,2,0,3,1,2,0,-1,3,1,-1,-1,3,0,-1,-1,0,2,3,-1,1,1,0,1,3,-1,2,2,2,3,0,3,-1,-1,1,1,1,1,-1,3,2,2,95922.0,537,99527.0
-1,-1,1,-1,3,3,3,2,0,3,1,-1,1,-1,2,0,0,3,2,2,2,-1,1,1,1,1,0,-1,0,3,2,-1,-1,1,2,1,0,3,0,2,2,1,2,3,0,2,0,3,0,1,95588.0,567,99468.0
-1,-1,-1,0,1,1,2,-1,-1,-1,-1,1,3,-1,-1,3,1,1,3,0,0,1,1,-1,-1,2,3,2,2,-1,-1,2,1,2,1,0,2,-1,3,2,1,0,0,0,2,-1,0,-1,0,2,96309.0,468,99568.0
0,-1,0,1,3,2,2,2,2,1,3,-1,1,3,2,0,-1,3,3,2,3,1,2,-1,1,0,2,-1,1,2,3,0,-1,3,1,3,1,3,0,3,0,1,1,-1,-1,-1,1,0,2,0,95707.0,566,99475.0
3,2,3,0,0,2,2,1,2,0,2,0,2,0,1,3,2,0,3,1,2,-1,-1,0,3,0,1,0,1,0,1,1,-1,3,0,-1,1,-1,2,3,1,-1,1,1,2,-1,-1,3,3,-1,95418.0,573,99463.0
1,3,-1,-1,1,1,3,1,-1,-1,-1,0,0,-1,1,0,2,3,2,1,0,-1,3,0,0,2,0,0,0,3,-1,2,1,3,-1,0,-1,2,2,2,2,2,3,2,1,3,3,3,2,1,95768.0,569,99473.0
2,0,1,0,0,0,0,1,1,2,-1,2,0,-1,1,3,-1,1,3,-1,2,0,1,0,1,3,-1,-1,-1,3,3,1,-1,0,-1,2,-1,2,-1,2,1,3,3,-1,-1,3,2,2,1,1,95683.0,526,99499.0
2,1,3,0,3,1,-1,1,1,0,-1,2,2,1,0,0,2,2,3,3,0,0,2,0,3,0,-1,2,-1,3,1,2,2,1,0,-1,0,-1,1,3,-1,1,3,3,3,1,0,2,-1,1,95494.0,578,99459.0
-1,2,-1,1,0,1,1,2,0,-1,3,3,3,2,2,1,0,2,0,0,0,3,3,-1,-1,3,3,1,3,-1,-1,2,-1,-1,3,0,-1,3,-1,1,0,0,2,2,0,1,2,-1,1,3,96009.0,521,99519.0
2,0,1,3,-1,3,2,2,1,-1,1,-1,2,2,0,1,-1,0,1,1,1,2,0,-1,2,0,1,1,-1,0,0,2,-1,1,0,0,-1,-1,2,3,2,0,1,2,3,-1,3,-1,3,1,95486.0,535,99499.0
0,0,0,-1,-1,-1,3,1,1,1,2,0,1,-1,3,0,2,2,3,-1,2,0,0,3,1,-1,1,2,0,-1,2,-1,1,1,-1,1,3,1,1,2,-1,-1,3,-1,-1,2,0,3,0,-1,95909.0,520,99534.0
1,2,-1,-1,3,3,0,-1,-1,-1,0,1,1,2,3,1,0,2,3,1,0,3,1,-1,2,0,2,2,3,1,0,3,0,0,3,2,1,3,1,2,3,0,0,2,1,2,3,1,2,0,95437.0,608,99449.0
1,1,1,3,0,2,-1,3,-1,2,2,3,-1,0,2,-1,-1,1,-1,2,0,-1,3,0,0,1,2,1,3,0,-1,0,1,3,3,1,0,3,1,1,0,-1,2,0,2,-1,2,0,3,2,95466.0,566,99476.0
1,-1,-1,2,1,2,-1,0,2,1,2,0,2,1,1,3,2,0,-1,3,3,1,-1,1,2,2,0,3,2,0,1,3,2,1,2,-1,-1,0,3,0,1,0,3,-1,0,0,-1,3,-1,0,95870.0,547,99513.0
2,-1,2,2,3,-1,3,0,1,3,1,-1,2,0,3,0,1,3,2,0,0,3,2,1,1,-1,-1,1,2,1,0,3,-1,2,-1,2,3,2,1,1,1,-1,3,1,0,2,0,3,-1,1,95522.0,561,99462.0
3,1,-1,2,3,1,0,3,3,-1,0,1,1,3,2,2,1,1,2,3,1,-1,-1,2,-1,3,2,1,0,1,-1,0,3,0,1,2,-1,1,2,3,3,2,-1,0,2,0,0,0,-1,0,95765.0,573,99486.0
1,1,-1,0,3,2,-1,2,3,2,3,-1,3,-1,-1,3,0,2,3,3,3,0,-1,0,0,3,0,1,-1,2,-1,2,2,0,-1,-1,1,1,-1,2,2,0,3,1,-1,-1,-1,0,1,2,96262.0,496,99531.0
-1,3,1,0,0,-1,1,1,-1,3,2,-1,1,1,2,-1,0,3,-1,0,0,3,2,0,-1,2,2,3,0,0,0,3,1,1,1,-1,1,0,2,1,-1,1,2,2,3,2,3,2,3,-1,95598.0,568,99488.0
2,2,0,3,2,-1,-1,0,-1,2,0,-1,0,1,-1,-1,2,2,-1,1,2,1,1,-1,0,3,2,0,3,0,1,-1,1,3,-1,2,0,3,0,0,3,1,1,1,0,3,3,0,1,1,95455.0,556,99489.0
3,0,-1,-1,3,2,2,0,1,-1,1,1,-1,1,3,1,-1,3,2,1,1,2,-1,0,2,3,3,2,1,2,3,0,0,1,3,1,0,-1,0,3,1,0,-1,2,0,2,2,-1,2,1,95782.0,561,99501.0
3,-1,1,3,1,3,0,-1,0,3,2,-1,1,2,3,0,2,1,0,0,3,1,2,0,0,-1,2,-1,1,0,2,3,0,-1,0,-1,1,2,-1,-1,1,1,0,3,2,3,2,1,-1,-1,95593.0,546,99504.0
0,1,0,1,3,2,1,2,3,-1,0,-1,3,1,0,3,1,1,2,1,1,0,-1,2,3,-1,2,2,0,3,3,-1,0,0,0,1,-1,3,2,0,1,3,3,2,3,2,-1,2,3,1,95419.0,593,99455.0
2,2,3,0,3,3,1,-1,1,-1,2,0,2,-1,2,0,3,0,1,1,2,3,0,1,3,2,-1,0,2,-1,1,0,3,3,2,2,0,1,0,0,3,3,2,-1,3,1,-1,-1,1,0,95388.0,573,99462.0
2,3,2,2,0,3,-1,1,1,0,-1,-1,2,0,-1,2,3,-1,0,2,0,1,-1,-1,0,0,3,3,0,-1,1,2,3,1,2,2,-1,1,0,3,1,3,1,-1,2,2,0,0,3,3,95796.0,552,99498.0
2,-1,0,-1,0,-1,2,2,1,2,2,-1,2,2,0,3,-1,0,0,0,3,3,-1,1,0,1,-1,2,2,0,3,-1,3,1,1,-1,3,-1,0,1,2,-1,-1,3,3,0,0,3,-1,1,95882.0,504,99534.0
2,3,1,3,1,3,-1,-1,1,-1,0,2,0,0,-1,1,3,2,2,0,-1,-1,2,2,3,0,2,1,2,1,1,1,3,2,0,1,0,-1,0,1,-1,1,-1,3,1,-1,0,-1,2,-1,95915.0,529,99518.0
2,2,2,0,1,1,1,-1,3,3,0,1,3,2,0,0,2,2,3,-1,0,2,0,0,1,1,-1,3,0,3,3,1,-1,1,0,-1,0,0,1,2,3,3,-1,-1,-1,-1,-1,3,1,2,95615.0,554,99483.0
2,0,1,0,1,-1,1,-1,2,1,1,0,-1,3,3,-1,-1,1,2,3,2,0,0,-1,-1,0,1,2,3,3,3,-1,-1,-1,2,2,2,0,0,3,2,2,1,1,0,0,2,1,0,2,95549.0,554,99493.0
2,-1,1,1,0,0,0,-1,1,3,2,2,2,1,1,0,2,-1,0,2,-1,2,3,0,2,-1,1,-1,3,2,2,1,-1,0,2,3,2,-1,1,3,3,-1,-1,0,1,3,3,3,-1,-1,96100.0,530,99517.0
-1,3,-1,3,3,0,-1,2,-1,3,-1,2,1,0,2,0,3,0,-1,1,1,1,0,1,2,0,0,2,2,3,-1,2,1,2,1,0,2,-1,0,1,3,1,0,0,1,2,-1,1,2,-1,95640.0,553,99485.0
